source,target,connection_type,justification,weight
715tkqOhDEkRyQ4RgVRz6m,1gTfshuBo7RRabcq5As4sM,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,2N1vE6dO6wlZvUGKEwN3tC,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,43KdfKR1Yx1dbHlpr7K2ZQ,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,79SCIhOaRBqHdrBurD2JKb,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,7tUpvgMTJfB4OARD8gD6vg,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,7yLSvkBAxjw6RH9hflGVGN,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,3mRCZFnEABKVY9iQPCgTCD,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,6SWaPVw1U27HKNQ1311hSL,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,0DIB9KkBUjr3t80NiNYf4u,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,2wcN2cBCbkdSIBExLjqFTg,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,0DkXEsmHuwN7OzPbssvtUU,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,4pCvnGkf7jveRMKHZosxxB,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,5M4NzskhOnjs5q1osSSBj2,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,17WGulQEZE54Xhw3wIv0Ti,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,1nBDeSiqD2z1ofv9hEttfi,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,6cIYjXRwQwKnZas3JE3DFT,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,4JLQxXAf8gyZoOpVbcLs0H,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,3x8pMkDfcUYtCEHnpLBbad,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,0R0EnWSJ1bqeWXDdc7Vt7x,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,3uFvywKU5OfmVJTY5rfoa8,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,1r5O1Q66t0THBMKChJLyOS,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,5s9JG7OfeYy2HkuEkX3xgd,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,2BK6ZWj4NqTK8rDPPUorEA,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,2J3g4zwpM6wL9JWzcIDuDD,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,6vllqtNt1bbEZzeabGwvGT,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,4siMTRzFfe2zuZDjRU3OFm,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,5uRG10f2RQ4SHHg9YWHjYG,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,1dCr21NK23sbqsPl16GiZ6,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,0dBXAJULYoRKbeSNEMhAD3,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,5HxcrQ3sjkYZM8YDBUjQc6,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,2x1GoZKREbFkQJ8FUaz3Lc,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,1sRL7HMCdXRuaAuoHjAWtX,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,2ivnsOi3RcEbskFvTS9zt3,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,5p9mENkA1huAnZrtmN7OjX,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,2p5Hto8KF3EBez3XtO3NFM,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,2RgiecQXtYUwE4tF3Q1BPo,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,3znQDoykfwsv9mWo3he849,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,5K09dIo3e7CUFsiHTM4tUp,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,0nfqrZDDv09LW2U6KexnAg,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,4QkVnNUgHNh4rUEQp5kmop,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,4J7cSix3jYkSc6n76TgxEJ,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,3g83boWaVYaeEm5fORdbj4,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,1WhGXbgwPOTDPB4ZsJBIDG,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,43djyGEvUsYRphVLkWk6kL,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,6VGNzYErt08Rai78mLkIzI,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,3t0xzfmXzIMbG3BFYeJEmr,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,7g8cjrj0sXScNE727685JE,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,6C6ImAnEqg4XQL4Msgo5w0,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,5WXnQn7u43LLa2pFhJoHlR,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
715tkqOhDEkRyQ4RgVRz6m,47faBK5vAgnCJC6ZAYJ5pJ,mood_affinity,valence=0.49 energy=0.72 mood=-0.23,-0.231
6RXJKdpBp6AVL6H6sHyNp0,2vzMWO0T008m86yDnXwkII,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,5wqbrRK8dhrW1rByRnQ1V2,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,5QtQFSdyZEl0w4iDxAyv76,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,1RHiqaz9MG1tKqJ9ny5Alf,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,5D2xX7ZQEPcd5sUK6Kd91I,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,3xF6OYQ4Da4JhPGsmubG9M,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,0AYctXMTV1O8aYjSEOBSWi,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,6eFRpYWcXXABBMAfrFT0s5,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,7egj375ez0KtF3bYCfAHdZ,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,6NHmhxG9u2IqlTbtFWZniU,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,6Dt4xgUvH2sLJcgiOR8nd8,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,6mB30by6NLprtBHdZAKStz,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,2Q3l3bQGRvx7seyvtOwYEM,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,1WhTTo75YqLegIOyndRQex,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,4x723mcckl6ToQHuXPhrIX,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,5DPi7EE9aLbA39b3uWlv6z,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,3AZ0PJa2Ixf8J8LIxoYeUe,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,4nUFNVyHzlpPGxNATSVa36,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,109AZuGAl3xtTgxwbonnEb,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,4CgJCGujC2fsKwuUyBNlc5,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,3X5Jbz7VhZfbPqIRmYIj8c,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,2b75Q3C7hQcJ4XOA6Sb81N,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,5Dje6vp12fGgkoXQpKZfq8,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,3lj59hy6FrRDyYNo8Onuud,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,0prYG9Dw1ZLBKntmVzy36w,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,2dPUug9YiNL4ypu8UF8SnD,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,2OGMCY04v5CvjyhHun4ADm,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,6HUOCgFiY7Zl58vyDQODa0,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,5VWz3CYPwY7BWvtTIEyNXG,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,58HbUazPyqUNcXenlaSWaA,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,6jreFSOTUAViWjKyzOC4Kg,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,3L4SkcXhs1r1zeTi3gskdp,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,6m6kcrobidpOuWj2AazFKr,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,18a9QFyrmJwILt7F9EfwaX,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,5DgwplsDLjLqLyQ6aarz1Q,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,190kU2WKyIzx9XaBjfWRPk,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,2WVZwImXEOdSSvPZg0TQyx,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,3A0ITFj6kbb9CggwtPe55f,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,0sXsq8sJa2yOdyRiLb5lgR,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,6xU6i9ja5W68xPFDgh6tsa,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,5eSVftEHhe9oWK3POAsoeu,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,6x3OZsw5KqSL0nBsG5P5ch,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,6QJX23Apmbi0XMzYX68zuD,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,4YLv4bDhfubAu142fY8QN1,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,0v9mFL6DK8xiyJWNPYjXca,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,1GM1o7Wgh3UhqgMf5Yqou6,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,3VyXwM2xemrXttbWUb004d,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,41sFEVzcBymxGTnnZCUkzG,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,2cTDeeS5opwE4H98jc6fTn,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
6RXJKdpBp6AVL6H6sHyNp0,3DQisSEr1TLp9H0BEeKiQS,mood_affinity,valence=0.35 energy=0.77 mood=-0.42,-0.42
73ptBTOgUcD3Wyrq0B9eAW,577MNC3o3L0lNIzx9abqOk,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,1bkdJsC4ZWDo8j8ekJWMeD,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,1c7h130PVLDvjuztyMlfSG,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,1haZCYSR61JHOAivPNOuQH,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,5l3azn9twG7ayHoH0qAFGF,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,5uq3x8Pg8HAj8qNwPFOzfl,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,7hn8Q8WAxFdL4aZ159GI7C,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,7buYPUijQW1xk8JsB6BoVk,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,46um7Q8vUyuEjeUqzxZ18l,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,6SpALKoUWOZfbhEbKI1Biq,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,0zGnDcTwcR85dMKmhftA0C,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,2amVta9Moyfrq77T6Z1PuS,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,51E5LzhlwzrPSyE07df48k,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,1u73lqyN5sXys0H6aQVRht,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,2pvGHaskdT2ZrKlXCVr03g,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,7Cdo20MPK9QSQabUVEXfwS,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,4SM1z0Y8dq0qQcM7MPrUP2,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,4VY1gqGrmHm1slHOHKOdU5,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,6EIVLz5xM1xE29r0OmIkWt,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,0vn4H0Kl3KRYHZG4Z6vUYY,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,164OriBVFeVRcwOKdglRRb,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,3yQeMeo2fQp6zI5pWi3kY7,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,3YPoNuJVTCBlIBvIHZzp5N,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,2DxXhm3DKm916MDMI30asy,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,7DEKa5Z7Cl8s3Y7imb88OM,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,6BEDKZYvBmsOPa1UgfmGZN,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,1QJPE61wARrvuVKot1HH3T,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,5qIhT5fMlHMGjzOGWl9OAZ,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,13bxvI8AveCg4FOJTCULnb,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,4b9Wb0qiHD5wHuwACSSEcp,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,0Uy1VmHJOqQlEkSyYfs5mO,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,6d0be2w7lvkrCPMmIlDD2R,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,1o4Pf2GIMDCD7ifIM2yI77,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,28cnXtME493VX9NOw9cIUh,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,4TUStFzBGQqn0GrkzVWFV4,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,1LvhjfMeV6j8w2cHH9MRHp,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,1BqyMVg4niszLfhYHlmzEm,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,4UYfhV2tepj0Sl1R7MGh6k,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,0KAiWkzEGqxjZqXDT0IwIz,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,53U7rh7p3WN1ZDh79eCiJS,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,0oykoQRx0Zg25RDRNMyeg2,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,3Zm6QMBYCwNZFUOmVBoVhA,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,6sPGhhIVlRNOErn8AC2663,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,3ysiBzk8LiZaik65dHuqDh,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,2lgyZWQSJWmswrLJyM27kB,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,0HdOiqUyOvIKyMwDRcW4vh,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,0pWcUM0z72DhTW7j0fa0QM,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,5Soke8VrytkoSA44NABRHa,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,4nyF5lmSziBAt7ESAUjpbx,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
73ptBTOgUcD3Wyrq0B9eAW,6ci70PFY04KxK9oFOceqMw,mood_affinity,valence=0.12 energy=0.30 mood=-0.17,-0.175
40p8FDrWaszjXUvyM5MYwl,3OAW2oDJwA4MJKwlZ13pWv,mood_affinity,valence=0.08 energy=0.79 mood=-0.71,-0.7089
40p8FDrWaszjXUvyM5MYwl,4yTbw18hYN035sCX3WBLg6,mood_affinity,valence=0.08 energy=0.79 mood=-0.71,-0.7089
40p8FDrWaszjXUvyM5MYwl,519eqhlMqX9NTiC65A6lwI,mood_affinity,valence=0.08 energy=0.79 mood=-0.71,-0.7089
40p8FDrWaszjXUvyM5MYwl,7c0k1qJjbnu3cvGLcxPs52,mood_affinity,valence=0.08 energy=0.79 mood=-0.71,-0.7089
40p8FDrWaszjXUvyM5MYwl,2hh0DDX5PQH8xvS02VHSbP,mood_affinity,valence=0.08 energy=0.79 mood=-0.71,-0.7089
40p8FDrWaszjXUvyM5MYwl,7uF1nTuJRGUlZzODPcmPva,mood_affinity,valence=0.08 energy=0.79 mood=-0.71,-0.7089
40p8FDrWaszjXUvyM5MYwl,4BqJY518k2fWMqm9CI0KUc,mood_affinity,valence=0.08 energy=0.79 mood=-0.71,-0.7089
40p8FDrWaszjXUvyM5MYwl,3fnvyhpihMGDGiO7l2EedI,mood_affinity,valence=0.08 energy=0.79 mood=-0.71,-0.7089
40p8FDrWaszjXUvyM5MYwl,1BKr79f62jo7IGwIQJchnx,mood_affinity,valence=0.08 energy=0.79 mood=-0.71,-0.7089
40p8FDrWaszjXUvyM5MYwl,1qHFwPyMr2ZQwoVQrlucjF,mood_affinity,valence=0.08 energy=0.79 mood=-0.71,-0.7089
40p8FDrWaszjXUvyM5MYwl,7Gb7PnUpJPBZQ2JdfdRHNE,mood_affinity,valence=0.08 energy=0.79 mood=-0.71,-0.7089
40p8FDrWaszjXUvyM5MYwl,2kQBSdOhGV4VEvMRihLrYn,mood_affinity,valence=0.08 energy=0.79 mood=-0.71,-0.7089
40p8FDrWaszjXUvyM5MYwl,2gpFhHwBF5IZwP61MaMtPX,mood_affinity,valence=0.08 energy=0.79 mood=-0.71,-0.7089
40p8FDrWaszjXUvyM5MYwl,7N31Y7XEzOvDzKuFkCgDon,mood_affinity,valence=0.08 energy=0.79 mood=-0.71,-0.7089
40p8FDrWaszjXUvyM5MYwl,0EJKjeFSxi4Rh0qrFtv5Ni,mood_affinity,valence=0.08 energy=0.79 mood=-0.71,-0.7089
40p8FDrWaszjXUvyM5MYwl,2AiyLKH0OQ2eh04N6wcFoc,mood_affinity,valence=0.08 energy=0.79 mood=-0.71,-0.7089
40p8FDrWaszjXUvyM5MYwl,6vTi0v0Fy9kOWOADQUqpGh,mood_affinity,valence=0.08 energy=0.79 mood=-0.71,-0.7089
40p8FDrWaszjXUvyM5MYwl,7qeSsa2iFblJGT3uoTLw4K,mood_affinity,valence=0.08 energy=0.79 mood=-0.71,-0.7089
40p8FDrWaszjXUvyM5MYwl,63NufhQ4F55bGZhT3l4Q6G,mood_affinity,valence=0.08 energy=0.79 mood=-0.71,-0.7089
40p8FDrWaszjXUvyM5MYwl,6cKjCsGjoR629sn7paesGM,mood_affinity,valence=0.08 energy=0.79 mood=-0.71,-0.7089
40p8FDrWaszjXUvyM5MYwl,49vtjqhxPVKz7BK7IYjBru,mood_affinity,valence=0.08 energy=0.79 mood=-0.71,-0.7089
40p8FDrWaszjXUvyM5MYwl,2sZ0uw5ZgibFVCRWmpWBRK,mood_affinity,valence=0.08 energy=0.79 mood=-0.71,-0.7089
40p8FDrWaszjXUvyM5MYwl,3ym3NPqfGB0nJFz8iX9cqq,mood_affinity,valence=0.08 energy=0.79 mood=-0.71,-0.7089
40p8FDrWaszjXUvyM5MYwl,0Esga9nT74zsIrvKQrkgzL,mood_affinity,valence=0.08 energy=0.79 mood=-0.71,-0.7089
40p8FDrWaszjXUvyM5MYwl,3PsYKvrsVB5w6YV3jxJuKP,mood_affinity,valence=0.08 energy=0.79 mood=-0.71,-0.7089
40p8FDrWaszjXUvyM5MYwl,18HnCeaGjRjCyhqrBG2xmR,mood_affinity,valence=0.08 energy=0.79 mood=-0.71,-0.7089
40p8FDrWaszjXUvyM5MYwl,13gzqa9L58ZszOIqON5ZZR,mood_affinity,valence=0.08 energy=0.79 mood=-0.71,-0.7089
40p8FDrWaszjXUvyM5MYwl,7IWdKDoQ3QNaF790h3skyc,mood_affinity,valence=0.08 energy=0.79 mood=-0.71,-0.7089
